state,county,community,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop,IncomeInequalityRatio,PoliceCoverageDeficit,EconomicHardshipIndex
18,58.826829268292684,46188.33659730722,1,0.02,0.47,0.01,0.97,0.07,0.02,0.7,0.67,0.63,0.37,0.0,0.0,0.33,0.56,0.28,0.62,0.43,0.21,0.4,0.41,0.34,0.32,0.22,0.37,0.69,0.72,0.35,0.02,0.22,0.16,0.24,0.45,0.19,0.48,0.36,0.77,0.25,0.56,0.38,0.58,0.43,0.43,0.41,0.66,0.73,0.72,0.63,0.53,0.6,0.01,0.11,0.0,0.4,0.35,0.37,0.39,0.08,0.06,0.06,0.06,0.95,0.01,0.12,0.11,0.33,0.49,0.19,0.54,0.06,0.55,0.5,0.01,0.89,0.46,0.27,0.43,0.5,0.12,0.05,0.14,0.14,0.14,0.27,0.29,0.3,0.3,0.45,0.22,0.28,0.0,0.0,0.08,0.58,0.4,0.49,0.45,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.03,0.2,0.07,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.15,0.6311475409836066,0.689680023061401,0.17333333333333334
42,129.0,66376.0,1,0.0,0.41,0.05,0.96,0.01,0.01,0.37,0.37,0.24,0.55,0.01,0.58,0.23,0.34,0.33,0.51,0.7,0.36,0.87,0.24,0.22,0.21,0.24,0.15,0.0,0.0,0.31,0.01,0.28,0.27,0.38,0.19,0.72,0.25,0.39,0.35,0.49,0.34,0.31,0.29,0.27,0.3,0.41,0.76,0.74,0.83,0.89,0.45,0.31,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.02,0.1,0.12,0.46,0.45,0.41,0.83,0.04,0.42,0.5,0.01,0.75,0.83,0.31,0.84,0.44,0.05,0.18,0.08,0.09,0.1,0.06,0.12,0.15,0.2,0.19,0.2,0.28,0.0,0.0,0.02,0.98,0.91,0.78,0.93,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.09,0.03,0.05,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.03,0.2734375,0.1379360046122802,0.35333333333333333
6,58.826829268292684,46188.33659730722,1,0.25,0.54,0.05,0.71,0.48,0.3,0.42,0.48,0.28,0.32,0.26,1.0,0.33,0.55,0.37,0.37,0.39,0.64,0.44,0.32,0.29,0.32,0.23,0.17,0.17,0.24,0.3,0.19,0.34,0.34,0.43,0.24,0.59,0.43,0.38,0.41,0.43,0.36,0.6,0.35,0.68,0.67,0.6,0.6,0.61,0.64,0.61,0.3,0.3,0.08,0.22,0.14,0.31,0.45,0.57,0.64,0.28,0.36,0.41,0.42,0.64,0.35,0.43,0.39,0.56,0.54,0.6,0.47,0.39,0.48,0.5,0.15,0.83,0.49,0.09,0.16,0.73,0.14,0.28,0.31,0.31,0.31,0.4,0.4,0.45,0.4,0.65,0.59,0.21,0.12,0.09,0.38,0.58,0.31,0.48,0.73,0.03,0.08,0.96,0.12,0.05,0.11,0.35,0.08,0.8,0.82,0.04,0.19,0.19,0.18,0.05,0.57,0.36,0.09,0.46,0.05,0.09,0.05,0.88,0.5,0.76,0.13,0.34,0.3059701492537313,4.25,0.3833333333333333
41,58.826829268292684,46188.33659730722,1,0.01,0.34,0.02,0.87,0.07,0.11,0.49,0.56,0.43,0.47,0.0,0.0,0.13,0.4,0.26,0.42,0.52,0.41,0.41,0.17,0.2,0.2,0.13,0.08,0.18,0.17,0.19,0.03,0.58,0.31,0.42,0.24,0.63,0.32,0.45,0.44,0.56,0.34,0.72,0.49,0.69,0.72,0.4,0.49,0.53,0.47,0.68,0.37,0.48,0.01,0.2,0.0,0.48,0.55,0.59,0.56,0.14,0.14,0.13,0.12,0.9,0.1,0.23,0.18,0.32,0.37,0.32,0.38,0.18,0.71,0.0,0.03,0.68,0.38,0.33,0.4,0.23,0.54,0.29,0.06,0.06,0.08,0.14,0.17,0.18,0.16,0.54,0.38,0.42,0.05,0.0,0.12,0.41,0.37,0.51,0.45,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.05,0.09,0.06,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.21,0.27848101265822783,0.9655520322859613,0.47
8,58.826829268292684,46188.33659730722,1,0.0,0.33,0.02,0.91,0.16,0.09,0.55,0.63,0.53,0.31,0.02,1.0,0.29,0.64,0.6,0.57,0.3,0.15,0.41,0.32,0.34,0.34,0.27,0.15,0.15,0.3,0.35,0.01,0.3,0.11,0.18,0.54,0.3,0.56,0.33,0.53,0.31,0.58,0.6,0.73,0.66,0.64,0.28,0.58,0.6,0.75,0.59,0.65,0.67,0.0,0.07,0.0,0.79,0.77,0.69,0.61,0.29,0.25,0.2,0.17,0.88,0.03,0.08,0.08,0.24,0.3,0.23,0.49,0.09,0.61,0.0,0.02,0.7,0.47,0.1,0.34,0.65,0.19,0.18,0.22,0.2,0.21,0.32,0.31,0.33,0.28,0.55,0.59,0.39,0.0,0.0,0.15,0.34,0.31,0.36,0.44,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.02,0.15,0.16,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.12,0.4076923076923077,0.5517440184491208,0.2233333333333333
39,29.0,61798.0,1,0.01,0.37,0.01,0.99,0.02,0.01,0.35,0.38,0.23,0.59,0.0,0.0,0.23,0.38,0.39,0.51,0.64,0.35,0.63,0.24,0.23,0.22,0.23,0.25,0.48,0.2,0.51,0.02,0.32,0.3,0.45,0.16,0.34,0.37,0.78,0.35,0.71,0.25,0.51,0.25,0.47,0.5,0.4,0.65,0.68,0.76,0.59,0.27,0.42,0.0,0.06,0.0,0.18,0.13,0.11,0.09,0.02,0.01,0.01,0.01,0.95,0.01,0.13,0.13,0.38,0.41,0.32,0.66,0.03,0.4,0.5,0.02,0.82,0.64,0.3,0.61,0.27,0.33,0.32,0.07,0.06,0.07,0.13,0.14,0.13,0.17,0.42,0.27,0.26,0.0,0.0,0.04,0.82,0.63,0.82,0.82,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.04,0.09,0.0,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.1,0.26515151515151514,0.45978668204093404,0.24
9,7.0,22490.0,1,0.0,0.5,0.01,0.98,0.02,0.02,0.31,0.4,0.23,0.25,0.0,0.0,0.6,0.83,0.25,0.63,0.26,0.12,0.31,0.58,0.48,0.46,0.41,0.08,0.39,0.38,0.41,0.0,0.01,0.18,0.27,0.44,0.22,0.81,0.52,0.47,0.27,0.57,0.41,0.35,0.38,0.4,0.47,0.83,0.83,0.79,0.81,0.7,0.82,0.0,0.04,0.0,0.22,0.16,0.19,0.16,0.04,0.02,0.03,0.02,0.94,0.02,0.14,0.15,0.51,0.55,0.29,0.81,0.04,0.38,0.5,0.02,0.57,0.77,0.04,0.74,0.48,0.07,0.23,0.43,0.42,0.39,0.43,0.49,0.6,0.54,0.28,0.63,0.35,0.0,0.0,0.07,0.71,0.68,0.64,0.78,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.1,0.02,0.08,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.02,0.4653465346534653,0.0919573364081868,0.09000000000000001
19,58.826829268292684,46188.33659730722,1,0.29,0.34,0.14,0.84,0.14,0.04,0.4,0.52,0.35,0.42,0.31,1.0,0.25,0.57,0.32,0.47,0.49,0.34,0.47,0.28,0.29,0.3,0.22,0.15,0.16,0.29,0.31,0.22,0.33,0.19,0.31,0.29,0.28,0.6,0.28,0.4,0.39,0.34,0.63,0.44,0.62,0.65,0.41,0.51,0.53,0.54,0.55,0.7,0.74,0.12,0.29,0.04,0.34,0.38,0.45,0.52,0.07,0.07,0.08,0.08,0.91,0.07,0.2,0.17,0.33,0.4,0.25,0.58,0.12,0.63,0.0,0.26,0.78,0.54,0.84,0.51,0.29,0.24,0.25,0.08,0.07,0.07,0.25,0.27,0.28,0.27,0.53,0.39,0.49,0.18,0.04,0.09,0.78,0.53,0.72,0.74,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.22,0.21,0.2,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.19,0.3007518796992481,0.8735946958777746,0.30000000000000004
6,58.826829268292684,46188.33659730722,1,0.03,0.56,0.06,0.74,0.44,0.34,0.45,0.43,0.3,0.39,0.05,1.0,0.58,0.6,0.25,0.53,0.45,0.22,0.51,0.58,0.46,0.47,0.4,0.23,0.39,0.37,0.5,0.01,0.1,0.16,0.25,0.43,0.2,0.59,0.36,0.49,0.27,0.57,0.36,0.37,0.41,0.4,0.58,0.78,0.77,0.83,0.7,0.59,0.61,0.01,0.11,0.02,0.16,0.22,0.3,0.36,0.14,0.16,0.2,0.22,0.68,0.15,0.33,0.33,0.58,0.58,0.53,0.72,0.23,0.44,0.5,0.02,0.89,0.71,0.23,0.29,0.71,0.05,0.11,0.64,0.69,0.71,0.58,0.6,0.66,0.6,0.56,0.78,0.32,0.0,0.0,0.35,0.53,0.52,0.82,0.83,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.02,0.33,0.1,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.11,0.44545454545454544,0.5057653502450274,0.1366666666666667
41,58.826829268292684,46188.33659730722,1,0.01,0.52,0.01,0.69,0.03,0.58,0.36,0.39,0.26,0.87,0.0,0.0,0.18,0.09,0.49,0.53,0.93,0.41,0.75,0.17,0.14,0.17,0.17,0.07,0.37,0.16,0.18,0.03,0.59,0.69,0.64,0.12,0.34,0.19,0.58,0.26,0.67,0.24,0.3,0.28,0.31,0.32,0.58,0.62,0.59,0.58,0.5,0.21,0.34,0.01,0.3,0.02,0.66,0.75,0.71,0.71,0.87,0.88,0.75,0.69,0.38,0.79,0.73,0.64,0.51,0.32,0.87,0.5,0.54,0.74,0.0,0.01,0.92,0.62,0.17,0.38,0.65,0.38,0.3,0.1,0.08,0.07,0.25,0.26,0.25,0.26,0.56,0.55,0.32,0.01,0.0,0.56,0.37,0.46,0.53,0.52,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.01,0.27,0.04,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.22,0.16352201257861637,1.011530700490055,0.41
40,58.826829268292684,46188.33659730722,1,0.02,0.5,0.24,0.65,0.1,0.22,0.48,0.6,0.41,0.34,0.0,0.0,0.17,0.5,0.88,0.36,0.43,0.48,0.51,0.16,0.18,0.2,0.18,0.15,0.32,0.15,0.2,0.03,0.48,0.36,0.42,0.27,0.5,0.45,0.1,0.54,0.29,0.39,0.47,0.3,0.51,0.51,0.49,0.65,0.63,0.67,0.66,0.4,0.38,0.01,0.23,0.0,0.37,0.41,0.44,0.54,0.08,0.08,0.08,0.09,0.82,0.07,0.22,0.22,0.48,0.41,0.58,0.39,0.21,0.5,0.5,0.06,0.44,0.44,0.26,0.74,0.44,0.65,0.39,0.06,0.06,0.08,0.15,0.21,0.23,0.21,0.34,0.39,0.32,0.01,0.0,0.09,0.38,0.33,0.34,0.08,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.04,0.14,0.0,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.13,0.3648648648648649,0.5977226866532143,0.4033333333333333
44,7.0,22960.0,1,0.06,0.37,0.08,0.88,0.03,0.03,0.31,0.42,0.26,0.62,0.08,1.0,0.32,0.46,0.2,0.5,0.65,0.33,0.63,0.35,0.32,0.31,0.35,0.15,0.24,0.35,0.34,0.03,0.17,0.49,0.58,0.24,0.33,0.49,0.61,0.43,0.59,0.32,0.39,0.39,0.41,0.42,0.45,0.67,0.68,0.74,0.66,0.63,0.72,0.01,0.13,0.05,0.17,0.16,0.16,0.22,0.17,0.15,0.14,0.16,0.62,0.31,0.19,0.17,0.39,0.53,0.22,0.6,0.08,0.58,0.0,0.04,0.86,0.52,0.12,0.49,0.33,0.1,0.2,0.3,0.29,0.26,0.25,0.36,0.42,0.34,0.49,0.54,0.53,0.0,0.0,0.44,0.67,0.78,0.86,0.79,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.04,0.31,0.2,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.06,0.36752136752136755,0.2758720092245604,0.21
34,3.0,55950.0,1,0.02,0.73,0.02,0.82,0.64,0.07,0.34,0.37,0.27,0.55,0.04,1.0,0.78,0.74,0.19,0.8,0.54,0.02,0.57,0.72,0.59,0.58,0.32,0.05,0.48,0.42,0.68,0.01,0.07,0.21,0.23,0.5,0.18,0.48,0.35,0.42,0.19,0.57,0.09,0.41,0.12,0.11,0.62,0.93,0.91,0.94,0.86,0.0,0.11,0.0,0.06,0.03,0.31,0.42,0.43,0.42,0.39,0.47,0.45,0.4,0.61,0.18,0.3,0.34,0.72,0.68,0.74,0.92,0.06,0.1,0.5,0.0,0.98,0.93,0.0,0.11,0.38,0.02,0.05,0.68,0.66,0.65,0.87,1.0,1.0,1.0,0.35,0.47,0.46,0.01,0.0,0.55,0.42,0.9,0.82,0.73,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.03,0.2,0.32,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.17,0.3925233644859813,0.7816373594695879,0.10333333333333333
8,58.826829268292684,46188.33659730722,1,0.12,0.41,0.02,0.9,0.15,0.13,0.72,0.79,0.73,0.21,0.14,1.0,0.25,0.73,0.52,0.6,0.22,0.16,0.24,0.35,0.28,0.28,0.21,0.14,0.24,0.23,0.27,0.13,0.44,0.12,0.12,0.7,0.34,0.56,0.35,0.68,0.21,0.58,0.36,0.73,0.43,0.41,0.42,0.7,0.74,0.8,0.6,0.52,0.55,0.01,0.11,0.03,0.93,0.85,0.79,0.77,0.29,0.23,0.2,0.17,0.86,0.06,0.15,0.12,0.37,0.47,0.29,0.46,0.09,0.52,0.5,0.09,0.83,0.42,0.06,0.3,0.73,0.14,0.18,0.19,0.18,0.16,0.32,0.31,0.34,0.28,0.75,0.48,0.4,0.02,0.02,0.13,0.32,0.21,0.27,0.29,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.12,0.18,0.07,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.16,0.47222222222222227,0.7356586912654944,0.2966666666666667
34,7.0,81740.0,1,0.03,0.67,0.45,0.61,0.07,0.05,0.38,0.5,0.25,0.24,0.03,0.68,0.47,0.71,0.27,0.38,0.34,0.2,0.35,0.42,0.3,0.31,0.32,0.31,0.46,0.22,0.29,0.02,0.18,0.27,0.41,0.27,0.32,0.58,0.28,0.51,0.4,0.44,0.38,0.42,0.46,0.44,0.65,0.72,0.68,0.83,0.57,0.56,0.62,0.02,0.34,0.0,0.19,0.27,0.35,0.3,0.03,0.04,0.05,0.04,0.9,0.07,0.33,0.35,0.66,0.68,0.49,0.83,0.1,0.33,0.5,0.04,0.71,0.81,0.37,0.83,0.79,0.13,0.22,0.23,0.22,0.22,0.37,0.4,0.48,0.45,0.66,0.61,0.96,0.07,0.0,0.07,0.51,0.58,0.57,0.66,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.17,0.04,0.34,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.2,0.4322033898305085,0.9195733640818681,0.28
35,58.826829268292684,46188.33659730722,1,0.0,0.47,0.03,0.69,0.01,0.72,0.42,0.41,0.24,0.5,0.0,0.0,0.18,0.28,0.49,0.34,0.65,0.45,0.31,0.21,0.18,0.21,0.15,0.14,0.06,0.18,0.22,0.02,0.57,0.65,0.62,0.18,0.45,0.3,0.13,0.38,0.54,0.36,0.4,0.24,0.43,0.43,0.54,0.64,0.59,0.46,0.68,0.13,0.23,0.01,0.27,0.0,0.35,0.3,0.38,0.37,0.09,0.07,0.08,0.07,0.46,0.35,0.34,0.32,0.51,0.46,0.59,0.63,0.28,0.44,0.5,0.03,0.44,0.66,0.28,0.94,0.48,0.66,0.28,0.05,0.05,0.06,0.05,0.11,0.13,0.1,0.3,0.19,0.22,0.0,0.0,0.11,0.52,0.67,0.77,0.75,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.02,0.11,0.02,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.12,0.24203821656050958,0.5517440184491208,0.43
8,58.826829268292684,46188.33659730722,1,0.04,0.32,0.02,0.95,0.08,0.09,0.34,0.43,0.26,0.38,0.05,1.0,0.37,0.62,0.19,0.59,0.38,0.16,0.48,0.44,0.45,0.44,0.48,0.19,0.26,0.31,0.39,0.02,0.18,0.08,0.15,0.58,0.26,0.62,0.31,0.47,0.2,0.6,0.59,0.37,0.67,0.66,0.38,0.62,0.68,0.7,0.62,0.68,0.71,0.01,0.09,0.01,0.3,0.37,0.37,0.43,0.06,0.07,0.06,0.07,0.91,0.06,0.15,0.13,0.34,0.45,0.2,0.59,0.08,0.49,0.5,0.04,0.77,0.52,0.03,0.25,0.65,0.12,0.07,0.23,0.21,0.22,0.29,0.31,0.37,0.29,0.53,0.52,0.24,0.0,0.0,0.09,0.33,0.43,0.45,0.54,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.03,0.23,0.14,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.11,0.3983050847457627,0.5057653502450274,0.17666666666666667
33,19.0,12900.0,1,0.01,0.35,0.01,0.98,0.03,0.01,0.39,0.44,0.28,0.55,0.0,0.0,0.23,0.45,0.05,0.45,0.6,0.38,0.6,0.24,0.22,0.21,0.34,0.13,0.13,0.0,0.52,0.02,0.34,0.41,0.57,0.17,0.47,0.44,0.72,0.37,0.76,0.31,0.58,0.32,0.5,0.56,0.4,0.57,0.6,0.44,0.71,0.6,0.65,0.01,0.23,0.0,0.21,0.19,0.15,0.18,0.05,0.04,0.03,0.03,0.9,0.05,0.15,0.14,0.37,0.43,0.34,0.51,0.08,0.6,0.0,0.03,0.59,0.49,0.17,0.45,0.25,0.64,0.43,0.18,0.17,0.15,0.25,0.31,0.34,0.29,0.59,0.74,0.69,0.0,0.0,0.1,0.6,0.47,0.71,0.58,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.12,0.03,0.02,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.12,0.2761194029850746,0.5517440184491208,0.3466666666666667
34,7.0,57660.0,1,0.04,0.52,0.29,0.71,0.11,0.09,0.33,0.42,0.24,0.52,0.05,1.0,0.4,0.58,0.07,0.52,0.58,0.24,0.58,0.4,0.33,0.33,0.33,0.27,0.33,0.28,0.34,0.02,0.13,0.27,0.43,0.2,0.23,0.52,0.4,0.33,0.43,0.35,0.38,0.42,0.39,0.4,0.58,0.65,0.63,0.76,0.63,0.35,0.45,0.02,0.27,0.01,0.09,0.13,0.2,0.29,0.03,0.03,0.05,0.06,0.84,0.07,0.34,0.33,0.55,0.6,0.26,0.84,0.09,0.26,0.5,0.01,0.93,0.79,0.45,0.6,0.31,0.15,0.11,0.21,0.19,0.18,0.35,0.37,0.42,0.35,0.52,0.5,0.63,0.0,0.0,0.12,0.52,0.78,0.75,0.75,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.03,0.28,0.29,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.23,0.29203539823008856,1.0575093686941484,0.21
34,5.0,45120.0,1,0.02,0.62,0.01,0.98,0.07,0.02,0.49,0.4,0.3,0.26,0.03,0.77,0.79,0.75,0.3,0.73,0.35,0.05,0.44,0.74,0.67,0.65,0.56,0.3,0.31,0.22,0.42,0.0,0.05,0.11,0.14,0.67,0.24,0.59,0.29,0.55,0.14,0.76,0.2,0.35,0.23,0.22,0.62,0.9,0.92,0.86,0.75,0.21,0.36,0.0,0.05,0.0,0.07,0.13,0.14,0.13,0.02,0.03,0.03,0.02,0.92,0.03,0.22,0.24,0.66,0.73,0.24,0.87,0.02,0.18,0.5,0.01,0.87,0.8,0.11,0.54,0.73,0.03,0.0,0.5,0.52,0.54,0.67,0.65,1.0,0.76,0.51,0.57,0.43,0.0,0.0,0.1,0.45,0.71,0.68,0.69,0.06965517241379311,0.21746081504702197,0.9247335423197492,0.2463322884012539,0.09799373040752352,0.21520376175548586,0.34363636363636363,0.21749216300940438,0.6894043887147336,0.7269592476489029,0.22047021943573672,0.13485893416927902,0.114858934169279,0.25918495297805644,0.0755485893416928,0.556050156739812,0.305987460815047,0.11,0.04,0.11,0.16310344827586207,0.07670846394984326,0.69858934169279,0.44043887147335425,0.0,0.1950783699059561,0.05,0.5238095238095238,0.22989334102046702,0.11333333333333333
